storm_id,usa_atcf_id,date,tclat,tclon
Alberto-2018,AL012018,2018-05-27T01:30:00Z,23.875566758409512,-84.65125476225876
Alberto-2018,AL012018,2018-05-27T01:45:00Z,23.92397881874315,-84.6265819550528
Alberto-2018,AL012018,2018-05-27T02:00:00Z,23.973197441372314,-84.60213393670824
Alberto-2018,AL012018,2018-05-27T02:15:00Z,24.0232589156651,-84.57798235314624
Alberto-2018,AL012018,2018-05-27T02:30:00Z,24.074199530989606,-84.55419885028792
Alberto-2018,AL012018,2018-05-27T02:45:00Z,24.126055576713938,-84.53085507405444
Alberto-2018,AL012018,2018-05-27T03:00:00Z,24.178863342206196,-84.50802267036696
Alberto-2018,AL012018,2018-05-27T03:15:00Z,24.232659116834476,-84.48577328514658
Alberto-2018,AL012018,2018-05-27T03:30:00Z,24.287479189966884,-84.46417856431448
Alberto-2018,AL012018,2018-05-27T03:45:00Z,24.343359850971517,-84.4433101537918
Alberto-2018,AL012018,2018-05-27T04:00:00Z,24.400337389216475,-84.42323969949967
Alberto-2018,AL012018,2018-05-27T04:15:00Z,24.458448094069865,-84.40403884735925
Alberto-2018,AL012018,2018-05-27T04:30:00Z,24.51772825489978,-84.38577924329167
Alberto-2018,AL012018,2018-05-27T04:45:00Z,24.578214161074325,-84.36853253321807
Alberto-2018,AL012018,2018-05-27T05:00:00Z,24.639942101961598,-84.35237036305962
Alberto-2018,AL012018,2018-05-27T05:15:00Z,24.702948366929704,-84.33736437873743
Alberto-2018,AL012018,2018-05-27T05:30:00Z,24.767269245346736,-84.32358622617268
Alberto-2018,AL012018,2018-05-27T05:45:00Z,24.8329410265808,-84.31110755128648
Alberto-2018,AL012018,2018-05-27T06:00:00Z,24.9,-84.3
Alberto-2018,AL012018,2018-05-27T06:15:00Z,24.96845207842623,-84.29031850561545
Alberto-2018,AL012018,2018-05-27T06:30:00Z,25.038181668496595,-84.28205115095933
Alberto-2018,AL012018,2018-05-27T06:45:00Z,25.109042800302,-84.27516930623928
Alberto-2018,AL012018,2018-05-27T07:00:00Z,25.180889503933347,-84.26964434166287
Alberto-2018,AL012018,2018-05-27T07:15:00Z,25.253575809481543,-84.2654476274377
Alberto-2018,AL012018,2018-05-27T07:30:00Z,25.32695574703749,-84.26255053377137
Alberto-2018,AL012018,2018-05-27T07:45:00Z,25.40088334669209,-84.26092443087148
Alberto-2018,AL012018,2018-05-27T08:00:00Z,25.47521263853625,-84.26054068894562
Alberto-2018,AL012018,2018-05-27T08:15:00Z,25.549797652660867,-84.2613706782014
Alberto-2018,AL012018,2018-05-27T08:30:00Z,25.62449241915685,-84.2633857688464
Alberto-2018,AL012018,2018-05-27T08:45:00Z,25.699150968115106,-84.26655733108824
Alberto-2018,AL012018,2018-05-27T09:00:00Z,25.773627329626528,-84.27085673513449
Alberto-2018,AL012018,2018-05-27T09:15:00Z,25.84777553378203,-84.27625535119276
Alberto-2018,AL012018,2018-05-27T09:30:00Z,25.92144961067251,-84.28272454947066
Alberto-2018,AL012018,2018-05-27T09:45:00Z,25.994503590388877,-84.29023570017577
Alberto-2018,AL012018,2018-05-27T10:00:00Z,26.066791503022028,-84.29876017351569
Alberto-2018,AL012018,2018-05-27T10:15:00Z,26.13816737866287,-84.30826933969801
Alberto-2018,AL012018,2018-05-27T10:30:00Z,26.208485247402304,-84.31873456893035
Alberto-2018,AL012018,2018-05-27T10:45:00Z,26.27759913933124,-84.3301272314203
Alberto-2018,AL012018,2018-05-27T11:00:00Z,26.345363084540573,-84.34241869737545
Alberto-2018,AL012018,2018-05-27T11:15:00Z,26.411631113121214,-84.3555803370034
Alberto-2018,AL012018,2018-05-27T11:30:00Z,26.476257255164064,-84.36958352051174
Alberto-2018,AL012018,2018-05-27T11:45:00Z,26.539095540760023,-84.38439961810808
Alberto-2018,AL012018,2018-05-27T12:00:00Z,26.6,-84.4
Alberto-2018,AL012018,2018-05-27T12:15:00Z,26.658860684578535,-84.4163607197723
Alberto-2018,AL012018,2018-05-27T12:30:00Z,26.71571173260472,-84.43347656451849
Alberto-2018,AL012018,2018-05-27T12:45:00Z,26.770623303791282,-84.45134700470922
Alberto-2018,AL012018,2018-05-27T13:00:00Z,26.82366555785095,-84.46997151081523
Alberto-2018,AL012018,2018-05-27T13:15:00Z,26.874908654496455,-84.48934955330716
Alberto-2018,AL012018,2018-05-27T13:30:00Z,26.924422753440528,-84.50948060265574
Alberto-2018,AL012018,2018-05-27T13:45:00Z,26.972278014395897,-84.53036412933164
Alberto-2018,AL012018,2018-05-27T14:00:00Z,27.018544597075287,-84.55199960380556
Alberto-2018,AL012018,2018-05-27T14:15:00Z,27.063292661191433,-84.57438649654817
Alberto-2018,AL012018,2018-05-27T14:30:00Z,27.106592366457065,-84.59752427803018
Alberto-2018,AL012018,2018-05-27T14:45:00Z,27.148513872584903,-84.62141241872226
Alberto-2018,AL012018,2018-05-27T15:00:00Z,27.189127339287687,-84.64605038909511
Alberto-2018,AL012018,2018-05-27T15:15:00Z,27.228502926278143,-84.67143765961941
Alberto-2018,AL012018,2018-05-27T15:30:00Z,27.266710793268995,-84.69757370076586
Alberto-2018,AL012018,2018-05-27T15:45:00Z,27.303821099972982,-84.72445798300515
Alberto-2018,AL012018,2018-05-27T16:00:00Z,27.339904006102824,-84.75208997680797
Alberto-2018,AL012018,2018-05-27T16:15:00Z,27.375029671371255,-84.78046915264498
Alberto-2018,AL012018,2018-05-27T16:30:00Z,27.409268255491003,-84.80959498098692
Alberto-2018,AL012018,2018-05-27T16:45:00Z,27.4426899181748,-84.83946693230443
Alberto-2018,AL012018,2018-05-27T17:00:00Z,27.475364819135372,-84.87008447706823
Alberto-2018,AL012018,2018-05-27T17:15:00Z,27.507363118085447,-84.901447085749
Alberto-2018,AL012018,2018-05-27T17:30:00Z,27.53875497473776,-84.93355422881741
Alberto-2018,AL012018,2018-05-27T17:45:00Z,27.569610548805034,-84.96640537674419
Alberto-2018,AL012018,2018-05-27T18:00:00Z,27.6,-85
Alberto-2018,AL012018,2018-05-27T18:15:00Z,27.629981051315188,-85.03432108057314
Alberto-2018,AL012018,2018-05-27T18:30:00Z,27.65956167886231,-85.06928564652232
Alberto-2018,AL012018,2018-05-27T18:45:00Z,27.688737422032883,-85.10479423742385
Alberto-2018,AL012018,2018-05-27T19:00:00Z,27.71750382021841,-85.14074739285404
Alberto-2018,AL012018,2018-05-27T19:15:00Z,27.745856412810415,-85.1770456523892
Alberto-2018,AL012018,2018-05-27T19:30:00Z,27.773790739200404,-85.21358955560567
Alberto-2018,AL012018,2018-05-27T19:45:00Z,27.80130233877989,-85.25027964207973
Alberto-2018,AL012018,2018-05-27T20:00:00Z,27.828386750940385,-85.28701645138771
Alberto-2018,AL012018,2018-05-27T20:15:00Z,27.855039515073404,-85.32370052310593
Alberto-2018,AL012018,2018-05-27T20:30:00Z,27.88125617057046,-85.3602323968107
Alberto-2018,AL012018,2018-05-27T20:45:00Z,27.90703225682306,-85.39651261207831
Alberto-2018,AL012018,2018-05-27T21:00:00Z,27.932363313222726,-85.4324417084851
Alberto-2018,AL012018,2018-05-27T21:15:00Z,27.957244879160964,-85.46792022560739
Alberto-2018,AL012018,2018-05-27T21:30:00Z,27.981672494029286,-85.50284870302146
Alberto-2018,AL012018,2018-05-27T21:45:00Z,28.005641697219207,-85.53712768030364
Alberto-2018,AL012018,2018-05-27T22:00:00Z,28.02914802812224,-85.57065769703024
Alberto-2018,AL012018,2018-05-27T22:15:00Z,28.052187026129896,-85.60333929277759
Alberto-2018,AL012018,2018-05-27T22:30:00Z,28.074754230633687,-85.63507300712199
Alberto-2018,AL012018,2018-05-27T22:45:00Z,28.096845181025127,-85.66575937963975
Alberto-2018,AL012018,2018-05-27T23:00:00Z,28.118455416695728,-85.6952989499072
Alberto-2018,AL012018,2018-05-27T23:15:00Z,28.139580477037004,-85.72359225750063
Alberto-2018,AL012018,2018-05-27T23:30:00Z,28.160215901440466,-85.75053984199636
Alberto-2018,AL012018,2018-05-27T23:45:00Z,28.180357229297627,-85.77604224297072
Alberto-2018,AL012018,2018-05-28T00:00:00Z,28.2,-85.8
Alberto-2018,AL012018,2018-05-28T00:15:00Z,28.219146244419974,-85.82233875423144
Alberto-2018,AL012018,2018-05-28T00:30:00Z,28.237823959353445,-85.84308455309598
Alberto-2018,AL012018,2018-05-28T00:45:00Z,28.256067633077198,-85.86228854559542
Alberto-2018,AL012018,2018-05-28T01:00:00Z,28.273911753868,-85.88000188073161
Alberto-2018,AL012018,2018-05-28T01:15:00Z,28.29139081000263,-85.89627570750639
Alberto-2018,AL012018,2018-05-28T01:30:00Z,28.308539289757864,-85.91116117492159
Alberto-2018,AL012018,2018-05-28T01:45:00Z,28.325391681410476,-85.92470943197905
Alberto-2018,AL012018,2018-05-28T02:00:00Z,28.34198247323725,-85.9369716276806
Alberto-2018,AL012018,2018-05-28T02:15:00Z,28.358346153514947,-85.9479989110281
Alberto-2018,AL012018,2018-05-28T02:30:00Z,28.37451721052036,-85.95784243102334
Alberto-2018,AL012018,2018-05-28T02:45:00Z,28.390530132530255,-85.96655333666818
Alberto-2018,AL012018,2018-05-28T03:00:00Z,28.406419407821407,-85.97418277696447
Alberto-2018,AL012018,2018-05-28T03:15:00Z,28.4222195246706,-85.98078190091402
Alberto-2018,AL012018,2018-05-28T03:30:00Z,28.4379649713546,-85.98640185751869
Alberto-2018,AL012018,2018-05-28T03:45:00Z,28.45369023615019,-85.99109379578029
Alberto-2018,AL012018,2018-05-28T04:00:00Z,28.469429807334144,-85.99490886470066
Alberto-2018,AL012018,2018-05-28T04:15:00Z,28.485218173183238,-85.99789821328166
Alberto-2018,AL012018,2018-05-28T04:30:00Z,28.50108982197425,-86.00011299052511
Alberto-2018,AL012018,2018-05-28T04:45:00Z,28.51707924198395,-86.00160434543284
Alberto-2018,AL012018,2018-05-28T05:00:00Z,28.53322092148912,-86.00242342700669
Alberto-2018,AL012018,2018-05-28T05:15:00Z,28.549549348766536,-86.00262138424849
Alberto-2018,AL012018,2018-05-28T05:30:00Z,28.56609901209297,-86.00224936616009
Alberto-2018,AL012018,2018-05-28T05:45:00Z,28.5829043997452,-86.00135852174331
Alberto-2018,AL012018,2018-05-28T06:00:00Z,28.6,-86
Alberto-2018,AL012018,2018-05-28T06:15:00Z,28.61741400572714,-85.99822060388996
Alberto-2018,AL012018,2018-05-28T06:30:00Z,28.635149428168347,-85.9960497522049
Alberto-2018,AL012018,2018-05-28T06:45:00Z,28.653202983158334,-85.99351251769448
Alberto-2018,AL012018,2018-05-28T07:00:00Z,28.671571386531816,-85.9906339731084
Alberto-2018,AL012018,2018-05-28T07:15:00Z,28.690251354123514,-85.98743919119634
Alberto-2018,AL012018,2018-05-28T07:30:00Z,28.709239601768147,-85.98395324470796
Alberto-2018,AL012018,2018-05-28T07:45:00Z,28.72853284530043,-85.98020120639293
Alberto-2018,AL012018,2018-05-28T08:00:00Z,28.74812780055507,-85.97620814900097
Alberto-2018,AL012018,2018-05-28T08:15:00Z,28.768021183366802,-85.9719991452817
Alberto-2018,AL012018,2018-05-28T08:30:00Z,28.788209709570328,-85.96759926798485
Alberto-2018,AL012018,2018-05-28T08:45:00Z,28.80869009500037,-85.96303358986006
Alberto-2018,AL012018,2018-05-28T09:00:00Z,28.829459055491643,-85.95832718365703
Alberto-2018,AL012018,2018-05-28T09:15:00Z,28.85051330687887,-85.95350512212542
Alberto-2018,AL012018,2018-05-28T09:30:00Z,28.871849564996758,-85.94859247801493
Alberto-2018,AL012018,2018-05-28T09:45:00Z,28.893464545680033,-85.94361432407523
Alberto-2018,AL012018,2018-05-28T10:00:00Z,28.915354964763406,-85.93859573305598
Alberto-2018,AL012018,2018-05-28T10:15:00Z,28.937517538081597,-85.93356177770687
Alberto-2018,AL012018,2018-05-28T10:30:00Z,28.95994898146932,-85.92853753077759
Alberto-2018,AL012018,2018-05-28T10:45:00Z,28.982646010761293,-85.9235480650178
Alberto-2018,AL012018,2018-05-28T11:00:00Z,29.005605341792233,-85.91861845317719
Alberto-2018,AL012018,2018-05-28T11:15:00Z,29.02882369039686,-85.91377376800541
Alberto-2018,AL012018,2018-05-28T11:30:00Z,29.052297772409883,-85.90903908225218
Alberto-2018,AL012018,2018-05-28T11:45:00Z,29.076024303666024,-85.90443946866715
Alberto-2018,AL012018,2018-05-28T12:00:00Z,29.1,-85.9
Alberto-2018,AL012018,2018-05-28T12:15:00Z,29.1242257998011,-85.8957452653939
Alberto-2018,AL012018,2018-05-28T12:30:00Z,29.148719531676882,-85.89169791956593
Alberto-2018,AL012018,2018-05-28T12:45:00Z,29.173503246789483,-85.88788013362664
Alberto-2018,AL012018,2018-05-28T13:00:00Z,29.19859899630104,-85.88431407868661
Alberto-2018,AL012018,2018-05-28T13:15:00Z,29.224028831373687,-85.88102192585642
Alberto-2018,AL012018,2018-05-28T13:30:00Z,29.249814803169556,-85.87802584624659
Alberto-2018,AL012018,2018-05-28T13:45:00Z,29.275978962850786,-85.87534801096773
Alberto-2018,AL012018,2018-05-28T14:00:00Z,29.30254336157951,-85.87301059113038
Alberto-2018,AL012018,2018-05-28T14:15:00Z,29.32953005051786,-85.8710357578451
Alberto-2018,AL012018,2018-05-28T14:30:00Z,29.356961080827972,-85.86944568222248
Alberto-2018,AL012018,2018-05-28T14:45:00Z,29.384858503671982,-85.86826253537308
Alberto-2018,AL012018,2018-05-28T15:00:00Z,29.413244370212023,-85.86750848840744
Alberto-2018,AL012018,2018-05-28T15:15:00Z,29.44214073161023,-85.86720571243615
Alberto-2018,AL012018,2018-05-28T15:30:00Z,29.47156963902874,-85.86737637856976
Alberto-2018,AL012018,2018-05-28T15:45:00Z,29.501553143629685,-85.86804265791883
Alberto-2018,AL012018,2018-05-28T16:00:00Z,29.5321132965752,-85.86922672159396
Alberto-2018,AL012018,2018-05-28T16:15:00Z,29.56327214902742,-85.87095074070568
Alberto-2018,AL012018,2018-05-28T16:30:00Z,29.59505175214848,-85.87323688636457
Alberto-2018,AL012018,2018-05-28T16:45:00Z,29.62747415710051,-85.87610732968118
Alberto-2018,AL012018,2018-05-28T17:00:00Z,29.660561415045652,-85.8795842417661
Alberto-2018,AL012018,2018-05-28T17:15:00Z,29.694335577146038,-85.88368979372987
Alberto-2018,AL012018,2018-05-28T17:30:00Z,29.728818694563802,-85.88844615668307
Alberto-2018,AL012018,2018-05-28T17:45:00Z,29.76403281846108,-85.89387550173626
