storm_id,usa_atcf_id,date,tclat,tclon
Arlene-2017,AL012017,2017-04-18T08:00:00Z,31.825798823565645,-44.31794700684778
Arlene-2017,AL012017,2017-04-18T08:15:00Z,31.815553187263024,-44.3069485724534
Arlene-2017,AL012017,2017-04-18T08:30:00Z,31.80496692512246,-44.295708241163595
Arlene-2017,AL012017,2017-04-18T08:45:00Z,31.794002548675792,-44.28420289792641
Arlene-2017,AL012017,2017-04-18T09:00:00Z,31.782622569454855,-44.27240942768992
Arlene-2017,AL012017,2017-04-18T09:15:00Z,31.770789498991487,-44.260304715402185
Arlene-2017,AL012017,2017-04-18T09:30:00Z,31.758465848817533,-44.24786564601126
Arlene-2017,AL012017,2017-04-18T09:45:00Z,31.745614130464826,-44.23506910446521
Arlene-2017,AL012017,2017-04-18T10:00:00Z,31.732196855465205,-44.22189197571209
Arlene-2017,AL012017,2017-04-18T10:15:00Z,31.71817653535051,-44.20831114469996
Arlene-2017,AL012017,2017-04-18T10:30:00Z,31.70351568165258,-44.19430349637689
Arlene-2017,AL012017,2017-04-18T10:45:00Z,31.688176805903254,-44.17984591569093
Arlene-2017,AL012017,2017-04-18T11:00:00Z,31.672122419634366,-44.164915287590155
Arlene-2017,AL012017,2017-04-18T11:15:00Z,31.655315034377757,-44.14948849702261
Arlene-2017,AL012017,2017-04-18T11:30:00Z,31.63771716166527,-44.13354242893636
Arlene-2017,AL012017,2017-04-18T11:45:00Z,31.61929131302874,-44.11705396827947
Arlene-2017,AL012017,2017-04-18T12:00:00Z,31.6,-44.1
Arlene-2017,AL012017,2017-04-18T12:15:00Z,31.579828889554154,-44.0823602336019
Arlene-2017,AL012017,2017-04-18T12:30:00Z,31.558856270439318,-44.06412567681262
Arlene-2017,AL012017,2017-04-18T12:45:00Z,31.53718358684686,-44.045290161915545
Arlene-2017,AL012017,2017-04-18T13:00:00Z,31.51491228296816,-44.025847521194024
Arlene-2017,AL012017,2017-04-18T13:15:00Z,31.492143802994594,-44.00579158693141
Arlene-2017,AL012017,2017-04-18T13:30:00Z,31.468979591117535,-43.98511619141106
Arlene-2017,AL012017,2017-04-18T13:45:00Z,31.445521091528356,-43.96381516691633
Arlene-2017,AL012017,2017-04-18T14:00:00Z,31.421869748418434,-43.94188234573059
Arlene-2017,AL012017,2017-04-18T14:15:00Z,31.398127005979138,-43.91931156013719
Arlene-2017,AL012017,2017-04-18T14:30:00Z,31.37439430840185,-43.89609664241948
Arlene-2017,AL012017,2017-04-18T14:45:00Z,31.350773099877937,-43.87223142486083
Arlene-2017,AL012017,2017-04-18T15:00:00Z,31.32736482459878,-43.847709739744595
Arlene-2017,AL012017,2017-04-18T15:15:00Z,31.304270926755752,-43.82252541935412
Arlene-2017,AL012017,2017-04-18T15:30:00Z,31.28159285054023,-43.79667229597278
Arlene-2017,AL012017,2017-04-18T15:45:00Z,31.25943204014358,-43.77014420188392
Arlene-2017,AL012017,2017-04-18T16:00:00Z,31.23788993975718,-43.74293496937091
Arlene-2017,AL012017,2017-04-18T16:15:00Z,31.21706799357241,-43.715038430717094
Arlene-2017,AL012017,2017-04-18T16:30:00Z,31.19706764578064,-43.686448418205835
Arlene-2017,AL012017,2017-04-18T16:45:00Z,31.177990340573242,-43.65715876412049
Arlene-2017,AL012017,2017-04-18T17:00:00Z,31.159937522141597,-43.627163300744414
Arlene-2017,AL012017,2017-04-18T17:15:00Z,31.143010634677076,-43.596455860360976
Arlene-2017,AL012017,2017-04-18T17:30:00Z,31.127311122371054,-43.56503027525352
Arlene-2017,AL012017,2017-04-18T17:45:00Z,31.112940429414902,-43.53288037770541
Arlene-2017,AL012017,2017-04-18T18:00:00Z,31.1,-43.5
Arlene-2017,AL012017,2017-04-18T18:15:00Z,31.088563626143678,-43.46639196669317
Arlene-2017,AL012017,2017-04-18T18:30:00Z,31.078594491167085,-43.43209507143092
