postal_code,tzid,long,lat
36522,America/Chicago,-88.27139470201784,31.091773607609184
35586,America/Chicago,-88.13873155016981,33.876603007022176
71854,America/Chicago,-93.90153574411187,33.44694161752651
19963,America/New_York,-75.38154492662906,38.93606294617123
33143,America/New_York,-80.29818804658115,25.702256485978825
06373,America/New_York,-71.79895376519359,41.6704985694748
33161,America/New_York,-80.18251685777753,25.893803926237062
20017,America/New_York,-76.99309154845989,38.938467572970254
51510,America/Chicago,-95.9171385303974,41.288432105294305
31543,America/New_York,-81.83122638670145,31.32846752207813
04654,America/New_York,-67.55317407838851,44.77092319538482
41005,America/New_York,-84.76744067648715,39.00802698118779
01860,America/New_York,-71.01192818859522,42.83859367614139
02632,America/New_York,-70.34749365848796,41.66055288287118
48079,America/Detroit,-82.5473923568119,42.85771461932789
49953,America/Detroit,-89.37218129071324,46.80412230555317
48144,America/Detroit,-83.62834510649482,41.75326683946608
39520,America/Chicago,-89.47049166686818,30.26653370457277
49884,America/Detroit,-86.33934538621708,46.422806595261065
07720,America/New_York,-74.01220200161902,40.20176562262705
03079,America/New_York,-71.22016528290358,42.79023524823424
49677,America/Detroit,-85.54835907991637,43.89681462148336
48139,America/Detroit,-83.80583802936587,42.45236427246007
65560,America/Chicago,-91.4992921346815,37.59647530938666
73855,America/Chicago,-99.86537237133236,36.91682261732859
11360,America/New_York,-73.78132035733162,40.78034026633411
16507,America/New_York,-80.08653568166412,42.13618795683745
79714,America/Chicago,-102.6992983154577,32.32955852230215
37738,America/New_York,-83.4749620042439,35.67021895798694
79846,America/Chicago,-103.99017751786016,29.45214632882
78411,America/Chicago,-97.38571906022855,27.72912718945458
24484,America/New_York,-79.82088776043146,38.14372554135475
74871,America/Chicago,-96.54582522807998,34.60389219130846
05904,America/New_York,-71.7067774746563,44.41653170905379
23651,America/New_York,-76.3047631571997,37.01495513942549
73169,America/Chicago,-97.6425234970008,35.38128681024303
53013,America/Chicago,-87.85216509805531,43.567048214456435
26033,America/New_York,-80.57742675394613,39.83098465760154
35010,America/Chicago,-85.93688745260295,32.91636481414823
35058,America/Chicago,-86.73788518593,34.231344265089284
35954,America/Chicago,-86.06018966214174,34.088378583745936
36471,America/Chicago,-87.24303384112598,31.626200034280092
35640,America/Chicago,-86.94403997027487,34.44125329558966
36925,America/Chicago,-88.17807323089644,32.43259420628355
36740,America/Chicago,-87.84016417897685,32.62730260194785
36455,America/Chicago,-86.35165301262874,31.012836875036605
36480,America/Chicago,-87.60792338248127,31.32707245358911
35221,America/Chicago,-86.89894211706809,33.44948910151851
72441,America/Chicago,-90.38529724218115,36.43693124556471
72031,America/Chicago,-92.52569046664095,35.61342671816828
72366,America/Chicago,-90.95783873325678,34.5197681404713
71845,America/Chicago,-93.62772817202062,33.32427894971366
06716,America/New_York,-72.97335023051764,41.60068913337126
33039,America/New_York,-80.39967878410664,25.50209917853004
20520,America/New_York,-77.0484770055682,38.8946990707273
33897,America/New_York,-81.6901837657762,28.27174223168008
19806,America/New_York,-75.56419600014652,39.763191169922244
32430,America/Chicago,-85.23407649420768,30.41834926758831
32204,America/New_York,-81.6807297727502,30.316549002729836
30276,America/New_York,-84.5816372703242,33.26732417606708
31557,America/New_York,-82.08878639634295,31.370842895523584
30303,America/New_York,-84.38987017882114,33.75328175218279
31804,America/New_York,-84.88513981710783,32.6625005479407
30222,America/New_York,-84.7446439940736,33.04300312126454
30464,America/New_York,-82.22188278706756,32.43499369436801
31650,America/New_York,-83.02576732157102,31.395814100683303
62812,America/Chicago,-88.91698416579088,37.99769166840833
62231,America/Chicago,-89.33027435681154,38.641619514523725
60104,America/Chicago,-87.87643632152083,41.88286144008285
60555,America/Chicago,-88.1813703787906,41.822746739216186
61852,America/Chicago,-88.07580740239308,39.90314397360301
62046,America/Chicago,-89.84575517610983,38.89010950222764
60141,America/Chicago,-87.8379323208683,41.857883513423204
62947,America/Chicago,-88.44002679532184,37.56342051591339
61471,America/Chicago,-90.834891568629,40.697549972546234
61057,America/Chicago,-89.38208909474366,41.82926564453289
47265,America/Indiana/Indianapolis,-85.62770526926472,39.01227954579896
47017,America/Indiana/Indianapolis,-85.19036724568089,38.94179421668202
47528,America/Indiana/Vincennes,-87.2569336780556,38.83786230585628
50163,America/Chicago,-93.24098284079842,41.2222119191948
52638,America/Chicago,-91.24574080818219,40.79855074705469
50426,America/Chicago,-93.01747427705867,43.4153512357921
50520,America/Chicago,-94.39546045403043,42.80518957793718
52163,America/Chicago,-92.10311812732502,43.219753939938514
50642,America/Chicago,-92.81273251036568,42.43981537261851
67217,America/Chicago,-97.36277378782708,37.61550257336126
40342,America/New_York,-84.98500317297909,38.00320870409808
40110,America/New_York,-85.66022208353206,37.93663773877345
41271,America/New_York,-82.72357552667323,37.822460570213856
66611,America/Chicago,-95.69616645784006,39.015431217609105
42354,America/Chicago,-86.92968261692695,37.377828340398075
40372,America/New_York,-84.88268633020691,37.90783048016799
42328,America/Chicago,-87.0422544264706,37.4185550244804
41840,America/New_York,-82.71547130339209,37.19717651816531
71351,America/Chicago,-91.96294111415277,31.17743274724055
71409,America/Chicago,-92.70739031303371,31.319665214495213
70663,America/Chicago,-93.3795559333253,30.28965074439157
04071,America/New_York,-70.45081013283878,43.92839362740869
04280,America/New_York,-70.06153329260918,44.12149957033397
20646,America/New_York,-77.00013371915138,38.52262786023904
04353,America/New_York,-69.61251628027613,44.20525258505724
04069,America/New_York,-70.18191714223347,43.899190081556746
02766,America/New_York,-71.18419095620364,41.9640181538324
01843,America/New_York,-71.16105436327105,42.689806408252956
21231,America/New_York,-76.59239079307096,39.28710723324532
02180,America/New_York,-71.097225001498,42.474064967414094
48224,America/Detroit,-82.9413131726758,42.41073092408437
48141,America/Detroit,-83.31483459213194,42.293487247616106
48088,America/Detroit,-82.98296785922794,42.51564579565366
49902,America/Menominee,-88.38006265193333,46.04307734366092
49880,America/Detroit,-87.2217869715511,46.11271115000129
38965,America/Chicago,-89.60006106478944,34.13567360407203
39437,America/Chicago,-89.21999536387536,31.57844228803772
39063,America/Chicago,-89.89903382169206,33.118159758891935
39736,America/Chicago,-88.65232365826971,33.4319172509734
38631,America/Chicago,-90.6196700489015,34.363872907727384
63127,America/Chicago,-90.41345855165937,38.533286210125404
63077,America/Chicago,-90.98630722437976,38.32711609789313
64066,America/Chicago,-94.12648969195003,39.13820594962708
64833,America/Chicago,-94.12982473750954,37.193801936499675
03825,America/New_York,-71.04286226789553,43.21360101721189
03217,America/New_York,-71.631009718041,43.71558640034266
03445,America/New_York,-72.21298851764482,43.01432751337127
08084,America/New_York,-75.01540778382973,39.82896813837213
07506,America/New_York,-74.15817160163576,40.95794387966747
10009,America/New_York,-73.97864939732978,40.72644577306631
12983,America/New_York,-74.20295254595499,44.32141388492143
10162,America/New_York,-73.94990539928537,40.76930069467318
11422,America/New_York,-73.73614138930628,40.66070605645376
11558,America/New_York,-73.64923254974741,40.60486850088468
13069,America/New_York,-76.3792676191221,43.33215055432839
12943,America/New_York,-73.81826578471505,44.13921243395112
10177,America/New_York,-73.97589166776238,40.75498500116925
10466,America/New_York,-73.84603674013624,40.891025229327056
11106,America/New_York,-73.9319362347007,40.76181275739625
28504,America/New_York,-77.63530187563421,35.22482113211253
28711,America/New_York,-82.29010820960502,35.59851526371617
27265,America/New_York,-80.03057290119999,36.00954551184868
28159,America/New_York,-80.43197804930881,35.69465486091453
28043,America/New_York,-81.86928491131236,35.3119016261877
11501,America/New_York,-73.63883087378966,40.74632657736891
28756,America/New_York,-82.18097710237679,35.347355639710216
45855,America/New_York,-84.58409686905802,41.087908614797946
10453,America/New_York,-73.91350576621576,40.852268150761034
14211,America/New_York,-78.81906339963888,42.907820049303545
13643,America/New_York,-75.71709125170939,44.031834119327485
73572,America/Chicago,-98.34479140433861,34.36054361841717
73016,America/Chicago,-97.68712603338534,35.798959901462176
43787,America/New_York,-81.80614341751756,39.531367046448565
74637,America/Chicago,-96.67464923018369,36.57168157619457
15650,America/New_York,-79.39316978734973,40.275752513260926
17247,America/New_York,-77.57962233811445,39.79897951926724
17730,America/New_York,-76.87868127006905,41.11036812377388
19070,America/New_York,-75.32470109196193,39.90624208420066
15007,America/New_York,-79.93182478218245,40.652327863864
15663,America/New_York,-79.67924580532048,40.25183520634418
15541,America/New_York,-78.97713810342294,40.048072324444945
18083,America/New_York,-75.26711652875855,40.75448030381555
15531,America/New_York,-79.07962616666299,40.1844690520612
15617,America/New_York,-79.65777936802235,40.26906636806955
15673,America/New_York,-79.55632287278054,40.593819145213615
16239,America/New_York,-79.13581659480944,41.49186741555972
43565,America/New_York,-83.7401254484665,41.41997164726894
43336,America/New_York,-83.58217028770977,40.290924871050066
44120,America/New_York,-81.57929793932858,41.47356660031513
43403,America/New_York,-83.63720038456998,41.377016467093355
15055,America/New_York,-80.12262143382256,40.30646845549357
02838,America/New_York,-71.47613348468929,41.965107460937126
29038,America/New_York,-80.98132883747994,33.37278396859148
29910,America/New_York,-80.88483967084557,32.22078232291672
29101,America/New_York,-80.24828245356177,34.460193331056416
29445,America/New_York,-79.99005569660994,32.99777757592317
37377,America/New_York,-85.33526481166903,35.20881928029248
37324,America/Chicago,-85.99137345767322,35.25510431509421
37326,America/New_York,-84.38491825096146,35.03999640628661
38329,America/Chicago,-88.11059853347695,35.544085798929075
37201,America/Chicago,-86.77757712687674,36.16611506740994
38452,America/Chicago,-87.79626585189627,35.08041666049754
19550,America/New_York,-76.25074673563715,40.4557703879644
16422,America/New_York,-80.31444083384433,41.665650153407086
15334,America/New_York,-79.96783670820285,39.80829844310452
15623,America/New_York,-79.6203934553161,40.367208315161285
